Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLF,Next Day High
2018-10-05,-8.225441e-06,115.83000183105467,116.0999984741211,114.0199966430664,114.62000274658205,13777600.0,48.9212812236122,-0.0197756796585224,0.1072007511118176,9.972146,2.05,2.19,2885.57,0.8682000041007996,28.0,116.0999984741211
2018-10-06,8.165836e-06,115.83000183105467,116.0999984741211,114.0199966430664,114.62000274658205,13777600.0,48.9212812236122,-0.0197756796585224,0.1072007511118176,9.972146,2.05,2.19,2885.57,0.8682000041007996,28.0,116.0999984741211
2018-10-07,-7.5101852e-06,115.83000183105467,116.0999984741211,114.0199966430664,114.62000274658205,13777600.0,48.9212812236122,-0.0197756796585224,0.1072007511118176,9.972146,2.05,2.19,2885.57,0.8682000041007996,28.0,115.77999877929688
2018-10-08,-1.2278557e-05,114.25,115.77999877929688,113.3499984741211,115.31999969482422,14370900.0,52.1567698792647,0.0200642593428739,0.0897734527580289,9.972146,2.05,2.19,2884.43,0.8678600192070007,28.190000534057617,115.02999877929688
2018-10-09,-5.00679e-06,114.66999816894533,115.02999877929688,113.66999816894533,114.5199966430664,14069500.0,48.3846324008615,-0.0127686730252349,0.0692650276013761,9.972146,2.05,2.19,2880.34,0.8700100183486938,28.07999992370605,114.9499969482422
2018-10-10,1.9073486e-06,114.6999969482422,114.9499969482422,111.47000122070312,111.47000122070312,23086400.0,37.306755529704446,-0.2816514466300788,-0.0009182672449148,9.972146,2.04,2.19,2785.68,0.8690400123596191,27.209999084472656,111.47000122070312
2018-10-11,-9.179115e-06,110.97000122070312,111.47000122070312,107.37999725341795,108.12999725341795,33705600.0,29.3751420558342,-0.7555439481651121,-0.1518434034289543,9.972146,1.99,2.19,2728.37,0.8670499920845032,26.39999961853028,110.83000183105467
2018-10-12,0.0,110.37000274658205,110.83000183105467,105.5999984741211,106.9499969482422,32075700.0,27.176814372591373,-1.2123481381206602,-0.3639443503672955,9.972146,1.99,2.19,2767.13,0.862779974937439,26.43000030517578,110.83000183105467
2018-10-13,1.0669231e-05,110.37000274658205,110.83000183105467,105.5999984741211,106.9499969482422,32075700.0,27.176814372591373,-1.2123481381206602,-0.3639443503672955,9.972146,1.99,2.19,2767.13,0.862779974937439,26.43000030517578,110.83000183105467
2018-10-14,1.0192394e-05,110.37000274658205,110.83000183105467,105.5999984741211,106.9499969482422,32075700.0,27.176814372591373,-1.2123481381206602,-0.3639443503672955,9.972146,1.99,2.19,2767.13,0.862779974937439,26.43000030517578,108.8499984741211
2018-10-15,2.6583672e-05,107.1999969482422,108.8499984741211,106.31999969482422,106.33999633789062,18903200.0,26.089846252975825,-1.6050882428931177,-0.6121731288724599,9.972146,2.0,2.19,2750.79,0.8657000064849854,26.309999465942383,108.77999877929688
2018-10-16,4.172325e-06,107.16000366210938,108.77999877929688,106.7300033569336,108.62000274658205,19302800.0,36.33888186885213,-1.712618147159489,-0.8322621325298657,9.972146,2.01,2.19,2809.92,0.8633000254631042,26.75,110.8000030517578
2018-10-17,-0.0013898015,108.37999725341795,110.8000030517578,108.2300033569336,109.83000183105467,18794500.0,41.01368992160626,-1.6808240637389105,-1.0019745187716746,9.972146,2.0,2.19,2809.21,0.8639100193977356,27.020000457763672,109.83999633789062
2018-10-18,-0.0013898015,109.0199966430664,109.83999633789062,107.80999755859376,108.08999633789062,17582500.0,36.82582844517079,-1.7755633361405785,-1.1566922822454555,9.972146,1.99,2.19,2768.78,0.8694999814033508,26.56999969482422,109.22000122070312
2018-10-19,-8.940697e-06,107.6500015258789,109.22000122070312,107.2699966430664,107.91000366210938,15234500.0,36.411645070578096,-1.84391331188921,-1.2941364881742063,9.972146,1.98,2.19,2767.78,0.8726000189781189,26.670000076293945,109.22000122070312
2018-10-20,7.748604e-07,107.6500015258789,109.22000122070312,107.2699966430664,107.91000366210938,15234500.0,36.411645070578096,-1.84391331188921,-1.2941364881742063,9.972146,1.98,2.19,2767.78,0.8726000189781189,26.670000076293945,109.22000122070312
2018-10-21,0.0,107.6500015258789,109.22000122070312,107.2699966430664,107.91000366210938,15234500.0,36.411645070578096,-1.84391331188921,-1.2941364881742063,9.972146,1.98,2.19,2767.78,0.8726000189781189,26.670000076293945,108.33999633789062
2018-10-22,0.0,108.1500015258789,108.33999633789062,106.11000061035156,106.36000061035156,16199100.0,32.97247188120007,-2.000097572665652,-1.4353287050724954,9.972146,1.98,2.19,2755.88,0.8688499927520752,26.100000381469727,106.16000366210938
2018-10-23,8.940697e-07,104.1999969482422,106.16000366210938,103.6999969482422,105.25,21407500.0,30.73372836035245,-2.1882180812488485,-1.585906580307766,9.972146,1.94,2.19,2740.69,0.871999979019165,25.88999938964844,105.02999877929688
2018-10-24,0.0,104.76000213623048,105.02999877929688,102.91000366210938,103.29000091552734,23168900.0,27.219354274494005,-2.4670221892278192,-1.7621297020917768,9.972146,1.93,2.19,2656.1,0.8715999722480774,25.239999771118164,105.9000015258789
2018-10-25,2.5451183e-05,104.18000030517578,105.9000015258789,103.72000122070312,104.86000061035156,17464700.0,33.75398267785624,-2.532102102282608,-1.9161241821299428,9.972146,1.91,2.19,2705.57,0.8772500157356262,25.6299991607666,104.55999755859376
2018-10-26,3.20673e-05,104.0,104.55999755859376,102.7300033569336,103.41999816894533,19174900.0,31.00434252199949,-2.6691067633661163,-2.066720698377177,9.972146,1.93,2.19,2658.69,0.8788999915122986,25.26000022888184,104.55999755859376
2018-10-27,-4.172325e-06,104.0,104.55999755859376,102.7300033569336,103.41999816894533,19174900.0,31.00434252199949,-2.6691067633661163,-2.066720698377177,9.972146,1.93,2.19,2658.69,0.8788999915122986,25.26000022888184,104.55999755859376
2018-10-28,2.771616e-05,104.0,104.55999755859376,102.7300033569336,103.41999816894533,19174900.0,31.00434252199949,-2.6691067633661163,-2.066720698377177,9.972146,1.93,2.19,2658.69,0.8788999915122986,25.26000022888184,106.62999725341795
2018-10-29,-0.0013898015,104.45999908447266,106.62999725341795,103.6999969482422,104.8499984741211,18445200.0,36.5334298859854,-2.6319553280372645,-2.179767624309195,9.972146,1.92,2.19,2641.25,0.8772900104522705,25.479999542236328,106.9800033569336
2018-10-30,7.8082085e-06,105.70999908447266,106.9800033569336,104.86000061035156,106.6999969482422,18019700.0,42.90768275987905,-2.425276059367832,-2.2288693113209224,9.972146,1.91,2.19,2682.63,0.8790299892425537,25.920000076293945,110.4800033569336
2018-10-31,4.23193e-06,108.08000183105467,110.4800033569336,107.79000091552734,109.0199966430664,20860000.0,49.72671529262328,-2.050638183081105,-2.193223085672959,9.972146,1.9,2.19,2711.74,0.8813400268554688,26.280000686645508,110.22000122070312
2018-11-01,9.894371e-06,109.62000274658205,110.22000122070312,108.31999969482422,108.9800033569336,13065000.0,49.6166990506863,-1.736939730945906,-2.1019664147275483,9.972146,1.88,2.2,2740.37,0.883650004863739,26.39999961853028,110.80999755859376
2018-11-02,-1.1086464e-05,109.9000015258789,110.80999755859376,107.48999786376952,108.37999725341795,19009200.0,47.90433877526329,-1.5192341401694731,-1.9854199598159328,9.972146,1.91,2.2,2723.06,0.8769400119781494,26.3799991607666,110.80999755859376
2018-11-03,2.002716e-05,109.9000015258789,110.80999755859376,107.48999786376952,108.37999725341795,19009200.0,47.90433877526329,-1.5192341401694731,-1.9854199598159328,9.972146,1.91,2.2,2723.06,0.8769400119781494,26.3799991607666,110.80999755859376
2018-11-04,3.963709e-05,109.9000015258789,110.80999755859376,107.48999786376952,108.37999725341795,19009200.0,47.90433877526329,-1.5192341401694731,-1.9854199598159328,9.972146,1.91,2.2,2723.06,0.8769400119781494,26.3799991607666,109.29000091552734
2018-11-05,2.3424625e-05,108.61000061035156,109.29000091552734,108.41999816894533,109.08999633789062,10276400.0,50.098979856597936,-1.2747157686896171,-1.84327912159067,9.972146,1.91,2.2,2738.31,0.8773800134658813,26.799999237060547,109.66999816894533
2018-11-06,2.3245811e-05,108.66999816894533,109.66999816894533,107.76000213623048,109.5999984741211,10825000.0,51.67384398625931,-1.0279309394982334,-1.6802094851721827,9.972146,1.92,2.2,2755.45,0.8762000203132629,26.940000534057617,111.7300033569336
2018-11-07,3.9339066e-06,110.37000274658205,111.7300033569336,109.3499984741211,111.4800033569336,12679600.0,57.05436532258139,-0.6728947899131299,-1.4787465461203722,9.972146,1.93,2.2,2813.89,0.874239981174469,27.290000915527344,112.93000030517578
2018-11-08,2.348423e-05,111.01000213623048,112.93000030517578,111.0,112.37999725341795,11662500.0,59.38560722746,-0.3152698628558141,-1.2460512094674605,9.972146,1.92,2.2,2806.83,0.8745800256729126,27.3700008392334,112.36000061035156
2018-11-09,-2.8014183e-06,112.2300033569336,112.36000061035156,110.83000183105467,111.29000091552734,10432200.0,55.45905871185251,-0.1184378488066641,-1.0205285373353012,9.972146,1.9,2.2,2781.01,0.8796300292015076,27.1200008392334,112.36000061035156
2018-11-10,1.1861324e-05,112.2300033569336,112.36000061035156,110.83000183105467,111.29000091552734,10432200.0,55.45905871185251,-0.1184378488066641,-1.0205285373353012,9.972146,1.9,2.2,2781.01,0.8796300292015076,27.1200008392334,112.36000061035156
2018-11-11,1.6570091e-05,112.2300033569336,112.36000061035156,110.83000183105467,111.29000091552734,10432200.0,55.45905871185251,-0.1184378488066641,-1.0205285373353012,9.972146,1.9,2.2,2781.01,0.8796300292015076,27.1200008392334,111.94000244140624
2018-11-12,1.6570091e-05,111.41999816894533,111.94000244140624,108.5999984741211,108.9499969482422,13279700.0,48.10545339295589,-0.1495419964569322,-0.8463312291596274,9.972146,1.9,2.2,2726.22,0.8830000162124634,26.57999992370605,111.12000274658205
2018-11-13,-1.603365e-05,109.0999984741211,111.12000274658205,109.0999984741211,109.58999633789062,13746100.0,50.05601064223028,-0.1211530782456549,-0.7012955989768329,9.972146,1.88,2.2,2722.18,0.8902000188827515,26.729999542236328,110.70999908447266
2018-11-14,-1.0967255e-05,110.2300033569336,110.70999908447266,105.9800033569336,107.33000183105467,18361400.0,43.79588823295414,-0.2778148485314773,-0.6165994488877617,9.972146,1.85,2.2,2701.58,0.8840799927711487,26.3700008392334,110.08000183105467
2018-11-15,0.0,108.23999786376952,110.08000183105467,106.80999755859376,110.06999969482422,19100000.0,51.68512477172998,-0.1788142424030638,-0.5290424075908222,9.972146,1.85,2.2,2730.2,0.8840299844741821,26.76000022888184,110.76000213623048
2018-11-16,3.9339066e-06,109.4499969482422,110.76000213623048,108.5500030517578,109.98999786376952,13798600.0,51.45800537655716,-0.1055938082566427,-0.4443526877239863,9.972146,1.88,2.2,2736.27,0.8830100297927856,26.790000915527344,110.76000213623048
2018-11-17,3.3974648e-06,109.4499969482422,110.76000213623048,108.5500030517578,109.98999786376952,13798600.0,51.45800537655716,-0.1055938082566427,-0.4443526877239863,9.972146,1.88,2.2,2736.27,0.8830100297927856,26.790000915527344,110.76000213623048
2018-11-18,7.6293945e-06,109.4499969482422,110.76000213623048,108.5500030517578,109.98999786376952,13798600.0,51.45800537655716,-0.1055938082566427,-0.4443526877239863,9.972146,1.88,2.2,2736.27,0.8830100297927856,26.790000915527344,111.1999969482422
2018-11-19,-1.424551e-05,109.95999908447266,111.1999969482422,109.52999877929688,110.83000183105467,13987000.0,53.75580407930016,0.0199848404820386,-0.3514851820827813,9.972146,1.85,2.2,2690.73,0.8761199712753296,26.780000686645508,110.48999786376952
2018-11-20,7.1525574e-07,109.77999877929688,110.48999786376952,107.9800033569336,108.4499969482422,18936200.0,46.97143611278961,-0.0717130161491184,-0.2955307488960487,9.972146,1.82,2.2,2641.89,0.872979998588562,26.190000534057617,109.61000061035156
2018-11-21,-1.2516975e-06,109.02999877929688,109.61000061035156,107.63999938964844,107.63999938964844,10619600.0,44.89475330679116,-0.2073540137263307,-0.2778954018621051,9.972146,1.81,2.2,2649.93,0.8793200254440308,26.209999084472656,109.61000061035156
2018-11-22,0.0,109.02999877929688,109.61000061035156,107.63999938964844,107.63999938964844,10619600.0,44.89475330679116,-0.2073540137263307,-0.2778954018621051,9.972146,1.81,2.2,2649.93,0.8780900239944458,26.209999084472656,107.38999938964844
2018-11-23,-3.7252903e-05,106.73999786376952,107.38999938964844,106.05999755859376,106.6500015258789,6488400.0,42.42586058155188,-0.3902366304339466,-0.3003636475764734,9.972146,1.77,2.2,2632.56,0.8769500255584717,26.0,107.38999938964844
2018-11-24,2.3841858e-07,106.73999786376952,107.38999938964844,106.05999755859376,106.6500015258789,6488400.0,42.42586058155188,-0.3902366304339466,-0.3003636475764734,9.972146,1.77,2.2,2632.56,0.8769500255584717,26.0,107.38999938964844
2018-11-25,6.9737434e-06,106.73999786376952,107.38999938964844,106.05999755859376,106.6500015258789,6488400.0,42.42586058155188,-0.3902366304339466,-0.3003636475764734,9.972146,1.77,2.2,2632.56,0.8769500255584717,26.0,109.9800033569336
2018-11-26,5.00679e-06,107.72000122070312,109.9800033569336,107.4499969482422,109.26000213623048,13948300.0,50.20115643253259,-0.3208684138613478,-0.3044646008334483,9.972146,1.78,2.2,2673.45,0.8820400238037109,26.530000686645508,110.02999877929688
2018-11-27,8.34465e-07,108.76000213623048,110.02999877929688,108.62999725341795,109.72000122070312,9238200.0,51.44572263903368,-0.226168392271191,-0.2888053591209968,9.972146,1.73,2.2,2682.17,0.8823500275611877,26.549999237060547,111.4000015258789
2018-11-28,-2.9206276e-06,109.8000030517578,111.4000015258789,108.87000274658205,110.94000244140624,13977300.0,54.68069079150894,-0.0520737663849644,-0.2414590405737903,9.972146,1.74,2.2,2743.79,0.8850499987602234,27.059999465942383,110.8000030517578
2018-11-29,-5.066395e-06,110.2699966430664,110.8000030517578,109.63999938964844,110.05999755859376,11144300.0,51.98995264035329,0.0147187705537845,-0.1902234783482753,9.972146,1.79,2.2,2737.76,0.8796200156211853,26.82999992370605,111.31999969482422
2018-11-30,-2.2053719e-06,109.8499984741211,111.31999969482422,109.58000183105467,111.19000244140624,18652700.0,55.04880560488664,0.1570242101398093,-0.1207739406506584,9.972146,1.77,2.2,2760.17,0.8777499794960022,26.96999931335449,111.31999969482422
2018-12-01,-0.0013898015,109.8499984741211,111.31999969482422,109.58000183105467,111.19000244140624,18652700.0,55.04880560488664,0.1570242101398093,-0.1207739406506584,9.972146,1.77,2.27,2760.17,0.8777499794960022,26.96999931335449,111.31999969482422
2018-12-02,1.3589859e-05,109.8499984741211,111.31999969482422,109.58000183105467,111.19000244140624,18652700.0,55.04880560488664,0.1570242101398093,-0.1207739406506584,9.972146,1.77,2.27,2760.17,0.8777499794960022,26.96999931335449,112.88999938964844
2018-12-03,-1.1324883e-06,112.37999725341795,112.88999938964844,111.73999786376952,112.23999786376952,16034500.0,57.74292983958112,0.3504879448172033,-0.026521563557086,9.972146,1.76,2.27,2790.37,0.881659984588623,27.13999938964844,111.5999984741211
2018-12-04,3.993511e-06,111.5999984741211,111.5999984741211,106.7300033569336,107.2300033569336,23555900.0,44.14692360435053,0.0984102498474328,-0.0015352008761822,9.972146,1.74,2.27,2700.06,0.8806800246238708,25.959999084472656,111.5999984741211
2018-12-05,4.6491623e-06,111.5999984741211,111.5999984741211,106.7300033569336,107.2300033569336,23555900.0,44.14692360435053,0.0984102498474328,-0.0015352008761822,9.972146,1.74,2.27,2700.06,0.8816099762916565,25.959999084472656,105.36000061035156
2018-12-06,1.2814999e-05,105.01000213623048,105.36000061035156,102.87999725341795,105.19000244140624,27213900.0,40.01533740288293,-0.2629431198130874,-0.0538167846635632,9.972146,1.69,2.27,2695.95,0.8811299800872803,25.600000381469727,106.9800033569336
2018-12-07,-1.04904175e-05,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,19248600.0,36.58145354612739,-0.694625304719068,-0.1819784886746642,9.972146,1.68,2.27,2633.08,0.8791400194168091,25.11000061035156,106.9800033569336
2018-12-08,0.0,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,19248600.0,36.58145354612739,-0.694625304719068,-0.1819784886746642,9.972146,1.68,2.27,2633.08,0.8791400194168091,25.11000061035156,106.9800033569336
2018-12-09,2.002716e-05,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,19248600.0,36.58145354612739,-0.694625304719068,-0.1819784886746642,9.972146,1.68,2.27,2633.08,0.8791400194168091,25.11000061035156,103.48999786376952
2018-12-10,1.1920929e-05,102.87000274658205,103.48999786376952,99.27999877929688,101.36000061035156,23636400.0,33.44209640635479,-1.1788820231669064,-0.3813591955731127,9.972146,1.65,2.27,2637.72,0.8771200180053711,24.76000022888184,103.66000366210938
2018-12-11,7.748604e-06,103.12999725341795,103.66000366210938,100.20999908447266,100.37000274658205,16860700.0,31.928467530828,-1.6238250706484791,-0.629852370588186,9.972146,1.62,2.27,2636.78,0.8805500268936157,24.520000457763672,102.9000015258789
2018-12-12,0.0,101.66000366210938,102.9000015258789,100.05999755859376,101.0199966430664,22621500.0,34.03938055590341,-1.902070679404261,-0.8842960323514011,9.972146,1.62,2.27,2651.07,0.8831499814987183,24.65999984741211,101.97000122070312
2018-12-13,8.225441e-06,101.5500030517578,101.97000122070312,100.66999816894533,101.12000274658205,17250900.0,34.3765635726077,-2.0904156617170315,-1.1255199582245272,9.972146,1.62,2.27,2650.54,0.8792399764060974,24.479999542236328,101.94000244140624
2018-12-14,-2.7418137e-06,99.98999786376952,101.94000244140624,99.86000061035156,100.29000091552734,19879500.0,32.87453626283165,-2.2803679658727987,-1.3564895597541815,9.972146,1.6,2.27,2599.95,0.8799999952316284,24.239999771118164,101.94000244140624
2018-12-15,0.0,99.98999786376952,101.94000244140624,99.86000061035156,100.29000091552734,19879500.0,32.87453626283165,-2.2803679658727987,-1.3564895597541815,9.972146,1.6,2.27,2599.95,0.8799999952316284,24.239999771118164,101.94000244140624
2018-12-16,1.1324883e-06,99.98999786376952,101.94000244140624,99.86000061035156,100.29000091552734,19879500.0,32.87453626283165,-2.2803679658727987,-1.3564895597541815,9.972146,1.6,2.27,2599.95,0.8799999952316284,24.239999771118164,100.55999755859376
2018-12-17,0.0,99.7699966430664,100.55999755859376,98.44000244140624,99.01000213623048,25113500.0,30.650374634084965,-2.505312061598332,-1.5862540601230115,9.972146,1.58,2.27,2545.94,0.8844900131225586,24.0,100.88999938964844
2018-12-18,0.0,99.41999816894533,100.88999938964844,98.12000274658205,98.54000091552734,20837200.0,29.851735821928937,-2.690492723301503,-1.8071017927587096,9.972146,1.58,2.27,2546.16,0.8810700178146362,23.90999984741211,100.58000183105467
2018-12-19,-1.3113022e-06,98.41000366210938,100.58000183105467,96.5999984741211,97.29000091552734,28767900.0,27.77863138873997,-2.904631501293437,-2.0266077344656552,9.972146,1.56,2.27,2506.96,0.8790900111198425,23.61000061035156,98.27999877929688
2018-12-20,-2.1994114e-05,96.61000061035156,98.27999877929688,95.69000244140624,96.4499969482422,31825200.0,26.449333453354907,-3.106311697950389,-2.242548527162602,9.972146,1.53,2.27,2467.42,0.878000020980835,23.39999961853028,98.43000030517578
